id,Opened,Closed,Status,ResponsibleAgency,Address,Category,RequestType,Request Details,Source,Supervisor District,Neighborhood,Updated,Point,x,y
2126157,3/14/13,3/15/13,Closed,DPW Ops Queue,"1235 MISSION ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/14/09 14:16,"[37.776896784056, -122.413769369399]",-122.4137694,37.77689678
2126097,3/14/13,3/16/13,Closed,DPW Ops Queue,"1025 BATTERY ST, SAN FRANCISCO, CA, 94111",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,North Beach,3/15/09 15:15,"[37.800776704, -122.401821757]",-122.4018218,37.8007767
2126036,3/14/13,3/17/13,Closed,DPW Ops Queue,"3418 19TH ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/16/09 18:16,"[37.760406635, -122.419778418]",-122.4197784,37.76040664
2125864,3/14/13,3/18/13,Closed,DPW Ops Queue,"436 O'FARRELL ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/17/09 7:16,"[37.786106291, -122.41199921]",-122.4119992,37.78610629
2125861,3/14/13,3/19/13,Closed,DPW Ops Queue,"281 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/18/09 8:02,"[37.785062562453, -122.410796066826]",-122.4107961,37.78506256
2125858,3/14/13,3/19/13,Closed,DPW Ops Queue,Intersection of BREEN PL and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/18/09 8:03,"[37.7806150407705, -122.416137978855]",-122.416138,37.78061504
2125854,3/14/13,3/19/13,Closed,DPW Ops Queue,Intersection of DODGE ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/18/09 8:03,"[37.7824203080071, -122.416983014922]",-122.416983,37.78242031
2125849,3/14/13,3/17/13,Closed,DPW Ops Queue,"1819 IRVING ST, SAN FRANCISCO, CA, 94122",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,4,Outer Sunset,3/16/09 7:14,"[37.76336878, -122.47750815]",-122.4775082,37.76336878
2125848,3/14/13,3/19/13,Closed,DPW Ops Queue,"421 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/18/09 8:02,"[37.782486176348, -122.416032266867]",-122.4160323,37.78248618
2125836,3/14/13,3/19/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and TAYLOR ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/18/09 8:03,"[37.7850744633273, -122.411139893497]",-122.4111399,37.78507446
2125824,3/14/13,3/18/13,Closed,DPW Ops Queue,"1182 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/17/09 7:16,"[37.779182807406, -122.414322962791]",-122.414323,37.77918281
2125756,3/14/13,3/17/13,Closed,DPW Ops Queue,Intersection of 15TH ST and MISSION ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/16/09 18:16,"[37.7666735118861, -122.419825155814]",-122.4198252,37.76667351
2125503,3/14/13,3/14/13,Closed,DPW Ops Queue,Intersection of 14TH ST and WOODWARD ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/13/09 10:01,"[37.7682256768311, -122.420776732842]",-122.4207767,37.76822568
2125482,3/14/13,3/17/13,Closed,DPW Ops Queue,Intersection of BEAVER ST and NOE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,3/16/09 18:16,"[37.7650606462899, -122.433178680721]",-122.4331787,37.76506065
2125469,3/14/13,3/17/13,Closed,DPW Ops Queue,"84 WOODWARD ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/16/09 18:16,"[37.768482331, -122.42094047]",-122.4209405,37.76848233
2123869,3/13/13,3/16/13,Closed,DPW Ops Queue,"43 DOWNEY ST, SAN FRANCISCO, CA, 94117",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,3/15/09 20:02,"[37.768156400463, -122.447473450701]",-122.4474735,37.7681564
2123548,3/13/13,3/13/13,Closed,DPW Ops Queue,"205 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.783059030473, -122.412492664745]",-122.4124927,37.78305903
2123542,3/13/13,3/13/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and TAYLOR ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.7850744633273, -122.411139893497]",-122.4111399,37.78507446
2123539,3/13/13,3/13/13,Closed,DPW Ops Queue," 420 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.78523463938, -122.412786931332]",-122.4127869,37.78523464
2123531,3/13/13,3/13/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and HYDE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.7816543173929, -122.415505129216]",-122.4155051,37.78165432
2123527,3/13/13,3/13/13,Closed,DPW Ops Queue,Intersection of ELLIS ST and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.7842357811105, -122.417706870907]",-122.4177069,37.78423578
2123518,3/13/13,3/13/13,Closed,DPW Ops Queue,"625 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.783721475813, -122.417677798262]",-122.4176778,37.78372148
2123514,3/13/13,3/13/13,Closed,DPW Ops Queue," 240 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.783396672142, -122.41241929763]",-122.4124193,37.78339667
2123512,3/13/13,3/13/13,Closed,DPW Ops Queue,"655 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 22:02,"[37.784035127, -122.416871025]",-122.416871,37.78403513
2123263,3/13/13,3/13/13,Closed,DPW Ops Queue,"1686 36TH AVE, SAN FRANCISCO, CA, 94122",Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,4,Outer Sunset,3/12/09 16:02,"[37.755598437, -122.494576233]",-122.4945762,37.75559844
2123198,3/13/13,3/15/13,Closed,DPW Ops Queue,"1711 HAIGHT ST, SAN FRANCISCO, CA, 94117",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,3/14/09 21:15,"[37.769263061, -122.450926206]",-122.4509262,37.76926306
2123083,3/13/13,3/13/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and RUSS ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/12/09 22:01,"[37.7788607250672, -122.408271534865]",-122.4082715,37.77886073
2122264,3/13/13,3/13/13,Closed,DPW Ops Queue,"1601 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,3/12/09 22:01,"[37.792610550514, -122.419475440522]",-122.4194754,37.79261055
2122081,3/13/13,3/14/13,Closed,DPW Ops Queue,Intersection of HYDE ST and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 7:01,"[37.7807190524428, -122.415315573689]",-122.4153156,37.78071905
2122066,3/13/13,3/14/13,Closed,DPW Ops Queue,"550 LARKIN ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 7:01,"[37.782862609101, -122.417367330191]",-122.4173673,37.78286261
2122061,3/13/13,3/14/13,Closed,DPW Ops Queue,"444 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 7:01,"[37.784876654745, -122.416088375863]",-122.4160884,37.78487665
2122056,3/13/13,3/14/13,Closed,DPW Ops Queue,"1192 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 7:01,"[37.77896316061, -122.414601025051]",-122.414601,37.77896316
2122051,3/13/13,3/14/13,Closed,DPW Ops Queue,"151 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 7:01,"[37.782329111297, -122.414029822438]",-122.4140298,37.78232911
2121831,3/13/13,3/16/13,Closed,DPW Ops Queue,"740 VALENCIA ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,3/15/09 6:16,"[37.761035013658, -122.421584017938]",-122.421584,37.76103501
2121251,3/13/13,3/19/13,Closed,DPW Ops Queue,"60 WASHBURN ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/18/09 8:04,"[37.775115823137, -122.414255365209]",-122.4142554,37.77511582
2120920,3/13/13,3/16/13,Closed,DPW Ops Queue,"106 ALBION ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,3/15/09 6:16,"[37.764733818566, -122.422910819137]",-122.4229108,37.76473382
2120454,3/12/13,3/19/13,Closed,DPW Ops Queue,"90 LAPIDGE ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,3/18/09 9:05,"[37.76026857, -122.422400985]",-122.422401,37.76026857
2119457,3/12/13,3/13/13,Closed,DPW Ops Queue,Intersection of 15TH ST and ALABAMA ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/12/09 17:01,"[37.766770289, -122.412537857]",-122.4125379,37.76677029
2119274,3/12/13,3/13/13,Closed,DPW Ops Queue,"675 OFARRELL ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.785238718, -122.415778948]",-122.4157789,37.78523872
2119270,3/12/13,3/13/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.7818633401966, -122.413865509418]",-122.4138655,37.78186334
2119268,3/12/13,3/13/13,Closed,DPW Ops Queue,"222 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.783027119603, -122.414030698095]",-122.4140307,37.78302712
2119265,3/12/13,3/13/13,Closed,DPW Ops Queue,"400 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.784485366907, -122.416009045294]",-122.416009,37.78448537
2119253,3/12/13,3/13/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and TAYLOR ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.7822305956242, -122.41029213588]",-122.4102921,37.7822306
2119249,3/12/13,3/13/13,Closed,DPW Ops Queue,"25 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 17:01,"[37.782285732569, -122.410584519903]",-122.4105845,37.78228573
2118650,3/12/13,3/19/13,Closed,DPW Ops Queue,Intersection of CHURCH ST and MARKET ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,3/18/09 9:05,"[37.7675043889879, -122.42894869198]",-122.4289487,37.76750439
2118368,3/12/13,3/19/13,Closed,DPW Ops Queue,"224 GRANT AVE, SAN FRANCISCO, CA, 94108",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Financial District,3/18/09 8:04,"[37.789120693, -122.405010522]",-122.4050105,37.78912069
2117989,3/12/13,3/13/13,Closed,DPW Ops Queue,Intersection of LARKIN ST and WILLOW ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:02,"[37.7837773849685, -122.41761854379]",-122.4176185,37.78377738
2117982,3/12/13,3/13/13,Closed,DPW Ops Queue,"611 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:02,"[37.783485287185, -122.417632346842]",-122.4176323,37.78348529
2117976,3/12/13,3/13/13,Closed,DPW Ops Queue,"168 HYDE ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:02,"[37.782297987088, -122.415565587868]",-122.4155656,37.78229799
2117962,3/12/13,3/13/13,Closed,DPW Ops Queue," 162 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:01,"[37.783801878363, -122.410813177161]",-122.4108132,37.78380188
2117952,3/12/13,3/13/13,Closed,DPW Ops Queue,"421 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:02,"[37.784853700397, -122.41454001881]",-122.41454,37.7848537
2117944,3/12/13,3/13/13,Closed,DPW Ops Queue,"317 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 7:02,"[37.783886311819, -122.414344515219]",-122.4143445,37.78388631
2117808,3/12/13,3/19/13,Closed,DPW Ops Queue,"395 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/18/09 9:05,"[37.767013958, -122.417355683]",-122.4173557,37.76701396
2117784,3/12/13,3/19/13,Closed,DPW Ops Queue,"3004 16TH ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/18/09 9:03,"[37.765099486818, -122.419783596221]",-122.4197836,37.76509949
2117744,3/12/13,3/19/13,Closed,DPW Ops Queue,Intersection of 16TH ST and MISSION ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/18/09 9:05,"[37.7650512510466, -122.419669041689]",-122.419669,37.76505125
2117570,3/12/13,3/13/13,Closed,DPW Ops Queue,"128 JULIAN AVE, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/12/09 4:14,"[37.766055345, -122.421282559]",-122.4212826,37.76605535
2117555,3/12/13,3/19/13,Closed,DPW Ops Queue,"1661 15TH ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/18/09 9:05,"[37.766536837292, -122.421177167084]",-122.4211772,37.76653684
2117488,3/12/13,3/14/13,Closed,DPW Ops Queue,Intersection of AMBROSE BIERCE ST and ANNIE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Financial District,3/13/09 8:02,"[37.7870968031769, -122.401570750699]",-122.4015708,37.7870968
2117328,3/12/13,3/14/13,Closed,DPW Ops Queue,"60 WASHBURN ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/13/09 8:02,"[37.775115823137, -122.414255365209]",-122.4142554,37.77511582
2117232,3/12/13,3/13/13,Closed,DPW Ops Queue,"1686 36TH AVE, SAN FRANCISCO, CA, 94122",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,4,Outer Sunset,3/12/09 7:01,"[37.755598437, -122.494576233]",-122.4945762,37.75559844
2117112,3/12/13,3/14/13,Closed,DPW Ops Queue,Intersection of GROVE ST and POLK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 8:02,"[37.7784890300124, -122.418226426168]",-122.4182264,37.77848903
2117108,3/12/13,3/14/13,Closed,DPW Ops Queue,Intersection of GROVE ST and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/13/09 8:02,"[37.7786578180815, -122.416580307266]",-122.4165803,37.77865782
2116130,3/11/13,3/13/13,Closed,DPW Ops Queue,Intersection of 15TH ST and SOUTH VAN NESS AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/12/09 3:15,"[37.7668051353148, -122.417645456444]",-122.4176455,37.76680514
2115699,3/11/13,3/13/13,Closed,DPW Ops Queue,"132 ALBION ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,3/12/09 3:15,"[37.764316286969, -122.422870824883]",-122.4228708,37.76431629
2115637,3/11/13,3/12/13,Closed,DPW Ops Queue,"1943 PAGE ST, SAN FRANCISCO, CA, 94117",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,3/11/09 22:01,"[37.770166455717, -122.45276776388]",-122.4527678,37.77016646
2115403,3/11/13,3/12/13,Closed,DPW Ops Queue,Intersection of ALEMANY BLVD and ARCH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,7,Ocean View,3/11/09 22:01,"[37.7114949732081, -122.467027358053]",-122.4670274,37.71149497
2115227,3/11/13,3/13/13,Closed,DPW Ops Queue,"301 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 15:02,"[37.783875690434, -122.412605127357]",-122.4126051,37.78387569
2115224,3/11/13,3/13/13,Closed,DPW Ops Queue," 270 MCALLISTER ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 15:01,"[37.780855589, -122.416515545]",-122.4165155,37.78085559
2115219,3/11/13,3/13/13,Closed,DPW Ops Queue,"575 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 15:01,"[37.783309889679, -122.417089703425]",-122.4170897,37.78330989
2115212,3/11/13,3/13/13,Closed,DPW Ops Queue,"526 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 15:03,"[37.784662249814, -122.414828198507]",-122.4148282,37.78466225
2115205,3/11/13,3/13/13,Closed,DPW Ops Queue,"83 MCALLISTER ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/12/09 15:01,"[37.780893965989, -122.413496801036]",-122.4134968,37.78089397
2115199,3/11/13,3/13/13,Closed,DPW Ops Queue,"1023 MARKET ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/12/09 15:01,"[37.781745149595, -122.410737388349]",-122.4107374,37.78174515
2115187,3/11/13,3/12/13,Closed,DPW Ops Queue,Intersection of TAYLOR ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/11/09 8:17,"[37.7832142923006, -122.410764953722]",-122.410765,37.78321429
2114260,3/11/13,3/13/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and RUSS ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,3/12/09 15:03,"[37.7788607250672, -122.408271534865]",-122.4082715,37.77886073
2114204,3/11/13,3/13/13,Closed,DPW Ops Queue,"337 TERESITA BLVD, SAN FRANCISCO, CA, 94127",Street and Sidewalk Cleaning,Street_Cleaning,Human_waste_or_urine,Voice In,7,West of Twin Peaks,3/12/09 7:01,"[37.741670606, -122.449778012]",-122.449778,37.74167061
2113950,3/11/13,3/13/13,Closed,DPW Ops Queue,"200 CAPP ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,3/12/09 3:15,"[37.763426333096, -122.418510722354]",-122.4185107,37.76342633
2113822,3/11/13,3/12/13,Closed,DPW Ops Queue," 440 EDDY ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/11/09 8:17,"[37.783691906139, -122.414931321736]",-122.4149313,37.78369191
2113816,3/11/13,3/12/13,Closed,DPW Ops Queue,"215 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/11/09 8:16,"[37.781777385366, -122.414103292398]",-122.4141033,37.78177739
2113811,3/11/13,3/12/13,Closed,DPW Ops Queue,"277 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/11/09 8:16,"[37.781648325263, -122.415115374623]",-122.4151154,37.78164833
2113798,3/11/13,3/12/13,Closed,DPW Ops Queue,"500 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,3/11/09 8:16,"[37.782426877748, -122.417399426107]",-122.4173994,37.78242688
2113794,3/11/13,3/17/13,Closed,DPW Ops Queue,"555 CLAYTON ST, SAN FRANCISCO, CA, 94117",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,3/16/09 17:19,"[37.770210881362, -122.448732610906]",-122.4487326,37.77021088
2113484,3/11/13,3/13/13,Closed,DPW Ops Queue,Intersection of 19TH ST and VALENCIA ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,3/12/09 3:15,"[37.7601012510183, -122.421425091251]",-122.4214251,37.76010125
2112948,3/11/13,3/12/13,Closed,DPW Ops Queue,"498 JACKSON ST, SAN FRANCISCO, CA, 94133",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Financial District,3/11/09 8:16,"[37.796647631, -122.402873927]",-122.4028739,37.79664763
